AttendanceID,EmployeeID,Date,InTime,OutTime,WorkHours,Status,Remarks,ShiftCode
4936,12,06/12/2024,10:30,20:15,9.75,Present,Late,NA
4937,12,07/12/2024,10:15,19:30,9.25,Present,,MM
4938,12,08/12/2024,,,0,Leave,Sick Leave,NA
4939,12,09/12/2024,,,0,Absent,,NA
4940,12,10/12/2024,09:00,18:45,9.75,Present,WFH,MM
4941,12,11/12/2024,08:15,18:00,9.75,Present,Late,G1
4942,12,12/12/2024,08:00,17:30,9.5,Present,WFH,MA
4943,12,13/12/2024,08:30,18:15,9.75,Present,,GG
4944,12,14/12/2024,09:15,18:45,9.5,Present,WFH,NN
4945,12,15/12/2024,08:45,18:15,9.5,Present,,G1
4946,12,16/12/2024,10:30,20:15,9.75,Present,WFH,G2
4947,12,17/12/2024,,,0,Leave,Sick Leave,NA
4948,12,18/12/2024,09:30,18:45,9.25,Present,Late,NN
4949,12,19/12/2024,08:00,17:45,9.75,Present,WFH,NN
4950,12,20/12/2024,,,0,Leave,Annual Leave,GG
4951,12,21/12/2024,,,0,Leave,Annual Leave,MM
4952,12,22/12/2024,09:15,13:15,4,Half Day,Personal Work,NA
4953,12,23/12/2024,,,0,Leave,Sick Leave,MA
4954,12,24/12/2024,08:00,17:30,9.5,Present,,G1
4955,12,25/12/2024,09:15,18:45,9.5,Present,WFH,G1
4956,12,26/12/2024,09:30,13:30,4,Half Day,Personal Work,NA
4957,12,27/12/2024,10:45,20:00,9.25,Present,Late,NA
4958,12,28/12/2024,08:45,18:30,9.75,Present,WFH,GG
4959,12,29/12/2024,08:00,17:00,9,Present,Late,G1
4960,12,30/12/2024,,,0,Absent,WeekOff,NA
4961,12,31/12/2024,08:45,18:30,9.75,Present,WFH,NA
4962,12,01/01/2025,,,0,Leave,Sick Leave,NA
4963,12,02/01/2025,10:45,20:15,9.5,Present,WFH,GG
4964,12,03/01/2025,,,0,Absent,,NN
4965,12,04/01/2025,09:15,18:30,9.25,Present,,NN
4966,12,05/01/2025,08:15,17:15,9,Present,Late,MA
4967,12,06/01/2025,09:15,18:15,9,Present,WFH,NA
4968,12,07/01/2025,08:45,18:00,9.25,Present,,G1
4969,12,08/01/2025,08:30,17:30,9,Present,Late,GG
4970,12,09/01/2025,08:15,17:30,9.25,Present,Late,G1
4971,12,10/01/2025,10:15,19:30,9.25,Present,Late,G2
4972,12,11/01/2025,08:15,17:45,9.5,Present,Late,NA
4973,12,12/01/2025,,,0,Leave,Sick Leave,G1
4974,12,13/01/2025,,,0,Leave,Annual Leave,G1
4975,12,14/01/2025,08:15,18:00,9.75,Present,Late,NA
4976,12,15/01/2025,09:15,18:45,9.5,Present,WFH,NA
4977,12,16/01/2025,,,0,Leave,Sick Leave,NN
4978,12,17/01/2025,09:30,19:15,9.75,Present,,NN
4979,12,18/01/2025,09:30,19:15,9.75,Present,WFH,G1
4980,12,19/01/2025,09:15,19:00,9.75,Present,,G1
4981,12,20/01/2025,,,0,Leave,Sick Leave,GG
4982,12,21/01/2025,10:45,19:45,9,Present,,MM
4983,12,22/01/2025,08:45,17:45,9,Present,WFH,NA
4984,12,23/01/2025,10:00,19:30,9.5,Present,,G1
4985,12,24/01/2025,08:45,17:45,9,Present,,GG
4986,12,25/01/2025,09:15,19:00,9.75,Present,Late,MM
4987,12,26/01/2025,,,0,Leave,Sick Leave,NA
4988,12,27/01/2025,09:30,19:00,9.5,Present,WFH,GG
4989,12,28/01/2025,10:45,20:30,9.75,Present,,GG
4990,12,29/01/2025,08:15,17:30,9.25,Present,WFH,NA
4991,12,30/01/2025,09:00,18:45,9.75,Present,,G2
4992,12,31/01/2025,08:15,17:45,9.5,Present,WFH,NA
4993,12,01/02/2025,08:30,18:15,9.75,Present,,NA
4994,12,02/02/2025,09:15,13:15,4,Half Day,Late,G2
4995,12,03/02/2025,09:15,18:15,9,Present,,G2
4996,12,04/02/2025,09:15,19:00,9.75,Present,Late,G2
4997,12,05/02/2025,08:30,18:15,9.75,Present,Late,NN
4998,12,06/02/2025,10:00,19:45,9.75,Present,WFH,MA
4999,12,07/02/2025,10:00,19:30,9.5,Present,WFH,MM
5000,12,08/02/2025,09:45,18:45,9,Present,WFH,G2
5001,12,09/02/2025,08:45,18:00,9.25,Present,WFH,MA
5002,12,10/02/2025,09:30,18:45,9.25,Present,WFH,GG
5003,12,11/02/2025,08:45,17:45,9,Present,,GG
5004,12,12/02/2025,09:15,18:15,9,Present,,MM
5005,12,13/02/2025,08:30,17:30,9,Present,WFH,G2
5006,12,14/02/2025,10:15,19:30,9.25,Present,WFH,G2
5007,12,15/02/2025,10:00,19:45,9.75,Present,WFH,MM
5008,12,16/02/2025,,,0,Leave,Sick Leave,NN
5009,12,17/02/2025,09:45,19:00,9.25,Present,WFH,MM
5010,12,18/02/2025,,,0,Absent,Sick,MA
5011,12,19/02/2025,,,0,Leave,Sick Leave,GG
5012,12,20/02/2025,08:15,17:30,9.25,Present,Late,NN
5013,12,21/02/2025,09:45,18:45,9,Present,WFH,MM
5014,12,22/02/2025,08:15,17:45,9.5,Present,WFH,MM
5015,12,23/02/2025,09:30,19:15,9.75,Present,Late,G1
5016,12,24/02/2025,09:45,19:15,9.5,Present,,G1
5017,12,25/02/2025,08:00,17:45,9.75,Present,,G2
5018,12,26/02/2025,09:15,18:15,9,Present,WFH,GG
5019,12,27/02/2025,09:30,19:15,9.75,Present,Late,MA
5020,12,28/02/2025,08:45,18:30,9.75,Present,WFH,MA
5021,12,01/03/2025,,,0,Absent,,NA
5022,12,02/03/2025,11:00,15:00,4,Half Day,Late,GG
5023,12,03/03/2025,09:15,18:45,9.5,Present,,MA
5024,12,04/03/2025,,,0,Absent,Sick,G2
5025,12,05/03/2025,08:15,18:00,9.75,Present,WFH,GG
5026,12,06/03/2025,09:30,19:00,9.5,Present,,NN
5027,12,07/03/2025,10:00,19:30,9.5,Present,WFH,GG
5028,12,08/03/2025,,,0,Leave,Annual Leave,MA
5029,12,09/03/2025,10:00,19:15,9.25,Present,,G2
5030,12,10/03/2025,09:00,18:30,9.5,Present,,GG
5031,12,11/03/2025,09:00,18:15,9.25,Present,,G2
5032,12,12/03/2025,08:30,18:15,9.75,Present,,MA
5033,12,13/03/2025,09:00,13:00,4,Half Day,Personal Work,MA
5034,12,14/03/2025,,,0,Absent,WeekOff,G2
5035,12,15/03/2025,10:45,20:15,9.5,Present,,GG
5036,12,16/03/2025,09:00,18:15,9.25,Present,Late,MA
5037,12,17/03/2025,,,0,Leave,Annual Leave,NA
5038,12,18/03/2025,10:15,20:00,9.75,Present,Late,GG
5039,12,19/03/2025,08:15,18:00,9.75,Present,WFH,G2
5040,12,20/03/2025,09:45,19:30,9.75,Present,WFH,NA
5041,12,21/03/2025,11:15,15:15,4,Half Day,Personal Work,GG
5042,12,22/03/2025,,,0,Absent,WeekOff,NN
5043,12,23/03/2025,10:00,14:00,4,Half Day,Personal Work,MM
5044,12,24/03/2025,09:45,19:00,9.25,Present,WFH,NN
5045,12,25/03/2025,08:00,17:45,9.75,Present,,MM
5046,12,26/03/2025,09:45,18:45,9,Present,,NA
5047,12,27/03/2025,,,0,Absent,Sick,NN
5048,12,28/03/2025,,,0,Absent,Sick,MM
5049,12,29/03/2025,08:30,17:45,9.25,Present,WFH,MA
5050,12,30/03/2025,08:45,18:15,9.5,Present,Late,NN
5051,12,31/03/2025,,,0,Leave,Annual Leave,NA
5052,12,01/04/2025,09:00,18:45,9.75,Present,,G2
5053,12,02/04/2025,09:00,18:15,9.25,Present,,NA
5054,12,03/04/2025,10:15,19:45,9.5,Present,,MA
5055,12,04/04/2025,08:30,18:15,9.75,Present,WFH,MM
5056,12,05/04/2025,11:15,15:15,4,Half Day,Late,G2
5057,12,06/04/2025,10:45,19:45,9,Present,WFH,MA
5058,12,07/04/2025,10:45,20:15,9.5,Present,,NA
5059,12,08/04/2025,08:45,18:15,9.5,Present,Late,MM
5060,12,09/04/2025,08:45,17:45,9,Present,,GG
5061,12,10/04/2025,,,0,Absent,WeekOff,GG
5062,12,11/04/2025,08:15,18:00,9.75,Present,WFH,GG
5063,12,12/04/2025,09:30,18:30,9,Present,Late,NN
5064,12,13/04/2025,10:00,19:15,9.25,Present,WFH,MM
5065,12,14/04/2025,08:30,17:45,9.25,Present,Late,NA
5066,12,15/04/2025,,,0,Absent,,MA
5067,12,16/04/2025,09:45,19:15,9.5,Present,,G2
5068,12,17/04/2025,08:00,17:15,9.25,Present,,MM
5069,12,18/04/2025,08:15,18:00,9.75,Present,,NN
5070,12,19/04/2025,09:45,18:45,9,Present,Late,MA
5071,12,20/04/2025,08:45,17:45,9,Present,Late,GG
5072,12,21/04/2025,,,0,Leave,Annual Leave,MM
5073,12,22/04/2025,,,0,Absent,Sick,NA
5074,12,23/04/2025,10:30,19:45,9.25,Present,WFH,G2
5075,12,24/04/2025,09:45,19:00,9.25,Present,Late,G2
5076,12,25/04/2025,10:45,20:30,9.75,Present,Late,GG
5077,12,26/04/2025,09:15,18:15,9,Present,,GG
5078,12,27/04/2025,08:45,18:30,9.75,Present,,NA
5079,12,28/04/2025,10:30,20:00,9.5,Present,Late,G1
5080,12,29/04/2025,08:00,17:15,9.25,Present,WFH,NA
5081,12,30/04/2025,11:00,15:00,4,Half Day,Late,MA
5082,12,01/05/2025,08:00,17:45,9.75,Present,Late,MM
5083,12,02/05/2025,09:15,18:30,9.25,Present,WFH,G2
5084,12,03/05/2025,10:15,19:45,9.5,Present,,MM
5085,12,04/05/2025,08:00,17:15,9.25,Present,,G1
5086,12,05/05/2025,,,0,Absent,,MA
5087,12,06/05/2025,11:00,15:00,4,Half Day,Personal Work,NA
5088,12,07/05/2025,08:45,18:30,9.75,Present,WFH,G2
5089,12,08/05/2025,09:15,19:00,9.75,Present,,GG
5090,12,09/05/2025,08:15,18:00,9.75,Present,Late,G1
5091,12,10/05/2025,10:30,20:00,9.5,Present,Late,NN
5092,12,11/05/2025,09:45,18:45,9,Present,Late,G2
5093,12,12/05/2025,,,0,Leave,Sick Leave,MA
5094,12,13/05/2025,10:45,20:30,9.75,Present,Late,MA
5095,12,14/05/2025,08:00,17:00,9,Present,WFH,MA
5096,12,15/05/2025,08:15,17:30,9.25,Present,,MA
5097,12,16/05/2025,,,0,Leave,Sick Leave,GG
5098,12,17/05/2025,08:30,18:00,9.5,Present,Late,G1
5099,12,18/05/2025,10:30,19:45,9.25,Present,Late,MA
5100,12,19/05/2025,,,0,Absent,WeekOff,MM
5101,12,20/05/2025,09:30,19:15,9.75,Present,Late,NN
5102,12,21/05/2025,09:15,18:30,9.25,Present,Late,NN
5103,12,22/05/2025,,,0,Absent,Sick,MM
5104,12,23/05/2025,10:00,19:30,9.5,Present,WFH,MA
5105,12,24/05/2025,08:00,17:45,9.75,Present,WFH,GG
5106,12,25/05/2025,,,0,Leave,Annual Leave,MA
5107,12,26/05/2025,10:45,20:00,9.25,Present,WFH,G2
5108,12,27/05/2025,08:00,17:45,9.75,Present,Late,G2
5109,12,28/05/2025,08:00,17:45,9.75,Present,,MA
5110,12,29/05/2025,10:00,14:00,4,Half Day,Personal Work,MA
5111,12,30/05/2025,10:45,20:30,9.75,Present,,NN
5112,12,31/05/2025,10:15,19:15,9,Present,,MM
5113,13,01/04/2024,09:15,19:00,9.75,Present,WFH,G2
5114,13,02/04/2024,10:15,14:15,4,Half Day,Personal Work,GG
5115,13,03/04/2024,,,0,Leave,Annual Leave,NN
5116,13,04/04/2024,08:45,18:30,9.75,Present,WFH,MM
5117,13,05/04/2024,,,0,Absent,WeekOff,NN
5118,13,06/04/2024,08:30,17:30,9,Present,Late,NN
5119,13,07/04/2024,,,0,Absent,Sick,MM
5120,13,08/04/2024,09:00,18:45,9.75,Present,WFH,G1
5121,13,09/04/2024,,,0,Absent,,NA
5122,13,10/04/2024,10:15,19:45,9.5,Present,,NA
5123,13,11/04/2024,08:45,18:15,9.5,Present,Late,NA
5124,13,12/04/2024,,,0,Leave,Annual Leave,MA
5125,13,13/04/2024,08:45,18:15,9.5,Present,,GG
5126,13,14/04/2024,08:00,17:00,9,Present,,NN
5127,13,15/04/2024,,,0,Absent,,G2
5128,13,16/04/2024,09:30,18:30,9,Present,WFH,G2
5129,13,17/04/2024,09:15,18:15,9,Present,WFH,GG
5130,13,18/04/2024,10:00,19:00,9,Present,,GG
5131,13,19/04/2024,,,0,Leave,Annual Leave,NA
5132,13,20/04/2024,,,0,Absent,Sick,G2
5133,13,21/04/2024,10:45,19:45,9,Present,,MM
5134,13,22/04/2024,10:45,20:00,9.25,Present,WFH,GG
5135,13,23/04/2024,10:15,20:00,9.75,Present,WFH,MM
5136,13,24/04/2024,10:00,19:45,9.75,Present,,MM
5137,13,25/04/2024,,,0,Absent,WeekOff,G2
5138,13,26/04/2024,09:00,18:45,9.75,Present,Late,G1
5139,13,27/04/2024,08:00,17:00,9,Present,Late,G2
5140,13,28/04/2024,,,0,Absent,Sick,NN
5141,13,29/04/2024,10:30,20:15,9.75,Present,WFH,G2
5142,13,30/04/2024,,,0,Absent,Sick,G1
5143,13,01/05/2024,,,0,Absent,Sick,GG
5144,13,02/05/2024,10:00,19:00,9,Present,Late,NN
5145,13,03/05/2024,09:00,18:15,9.25,Present,Late,G2
5146,13,04/05/2024,08:15,17:15,9,Present,Late,NN
5147,13,05/05/2024,10:45,19:45,9,Present,,G1
5148,13,06/05/2024,08:30,18:15,9.75,Present,WFH,G2
5149,13,07/05/2024,,,0,Leave,Sick Leave,MM
5150,13,08/05/2024,10:15,19:30,9.25,Present,,G2
5151,13,09/05/2024,10:45,20:00,9.25,Present,WFH,G2
5152,13,10/05/2024,09:45,19:00,9.25,Present,Late,GG
5153,13,11/05/2024,08:45,18:00,9.25,Present,,GG
5154,13,12/05/2024,08:30,18:15,9.75,Present,WFH,NN
5155,13,13/05/2024,,,0,Leave,Sick Leave,G1
5156,13,14/05/2024,10:00,19:30,9.5,Present,WFH,NA
5157,13,15/05/2024,10:00,19:45,9.75,Present,Late,NA
5158,13,16/05/2024,09:15,18:45,9.5,Present,Late,MM
5159,13,17/05/2024,08:30,18:15,9.75,Present,,MA
5160,13,18/05/2024,08:00,17:30,9.5,Present,Late,NN
5161,13,19/05/2024,,,0,Absent,,NA
5162,13,20/05/2024,10:30,19:45,9.25,Present,,MM
5163,13,21/05/2024,09:30,19:00,9.5,Present,WFH,MM
5164,13,22/05/2024,09:45,19:00,9.25,Present,,G2
5165,13,23/05/2024,,,0,Absent,,GG
5166,13,24/05/2024,09:15,18:45,9.5,Present,WFH,MM
5167,13,25/05/2024,09:30,18:30,9,Present,,MM
5168,13,26/05/2024,09:45,19:00,9.25,Present,,GG
5169,13,27/05/2024,10:45,19:45,9,Present,WFH,G1
5170,13,28/05/2024,09:00,18:00,9,Present,Late,MM
5171,13,29/05/2024,08:30,18:00,9.5,Present,Late,G1
5172,13,30/05/2024,09:45,19:15,9.5,Present,,NA
5173,13,31/05/2024,,,0,Leave,Annual Leave,NA
5174,13,01/06/2024,,,0,Absent,WeekOff,MM
5175,13,02/06/2024,08:30,17:45,9.25,Present,WFH,NN
5176,13,03/06/2024,09:00,18:45,9.75,Present,,MA
5177,13,04/06/2024,10:45,19:45,9,Present,,NA
5178,13,05/06/2024,09:00,18:30,9.5,Present,,MM
5179,13,06/06/2024,09:30,18:45,9.25,Present,Late,NA
5180,13,07/06/2024,08:30,18:15,9.75,Present,WFH,MA
5181,13,08/06/2024,08:30,18:15,9.75,Present,Late,MM
5182,13,09/06/2024,09:15,18:45,9.5,Present,,MM
5183,13,10/06/2024,10:45,20:30,9.75,Present,WFH,MM
5184,13,11/06/2024,09:30,18:30,9,Present,,NA
5185,13,12/06/2024,10:00,19:45,9.75,Present,Late,G2
5186,13,13/06/2024,,,0,Leave,Sick Leave,MA
5187,13,14/06/2024,,,0,Leave,Annual Leave,GG
5188,13,15/06/2024,08:45,18:15,9.5,Present,WFH,MA
5189,13,16/06/2024,10:15,19:15,9,Present,WFH,NN
5190,13,17/06/2024,,,0,Leave,Annual Leave,MM
5191,13,18/06/2024,09:00,18:15,9.25,Present,WFH,G1
5192,13,19/06/2024,08:45,18:00,9.25,Present,,NN
5193,13,20/06/2024,09:00,18:45,9.75,Present,WFH,G2
5194,13,21/06/2024,09:00,13:00,4,Half Day,Late,NA
5195,13,22/06/2024,,,0,Leave,Sick Leave,GG
5196,13,23/06/2024,10:15,19:45,9.5,Present,WFH,NN
5197,13,24/06/2024,10:00,19:30,9.5,Present,Late,G1
5198,13,25/06/2024,09:15,13:15,4,Half Day,Late,MA
5199,13,26/06/2024,08:30,18:15,9.75,Present,WFH,G1
5200,13,27/06/2024,10:45,19:45,9,Present,Late,MA
5201,13,28/06/2024,08:15,17:30,9.25,Present,,NA
5202,13,29/06/2024,,,0,Leave,Annual Leave,NN
5203,13,30/06/2024,08:00,17:15,9.25,Present,WFH,MA
5204,13,01/07/2024,,,0,Absent,,G2
5205,13,02/07/2024,,,0,Leave,Annual Leave,G2
5206,13,03/07/2024,,,0,Absent,Sick,G1
5207,13,04/07/2024,09:30,19:00,9.5,Present,WFH,G1
5208,13,05/07/2024,,,0,Absent,WeekOff,NN
5209,13,06/07/2024,10:15,20:00,9.75,Present,,G2
5210,13,07/07/2024,09:30,19:15,9.75,Present,WFH,G2
5211,13,08/07/2024,09:30,13:30,4,Half Day,Late,NA
5212,13,09/07/2024,,,0,Leave,Annual Leave,G2
5213,13,10/07/2024,10:30,20:15,9.75,Present,WFH,NN
5214,13,11/07/2024,08:15,17:15,9,Present,WFH,G1
5215,13,12/07/2024,,,0,Leave,Annual Leave,G2
5216,13,13/07/2024,10:45,20:00,9.25,Present,WFH,NN
5217,13,14/07/2024,09:45,18:45,9,Present,Late,G1
5218,13,15/07/2024,,,0,Leave,Sick Leave,G2
5219,13,16/07/2024,10:45,20:00,9.25,Present,,G2
5220,13,17/07/2024,,,0,Leave,Sick Leave,MM
5221,13,18/07/2024,08:00,17:30,9.5,Present,WFH,NN
5222,13,19/07/2024,08:15,18:00,9.75,Present,,MA
5223,13,20/07/2024,10:15,19:30,9.25,Present,WFH,NN
5224,13,21/07/2024,08:30,18:00,9.5,Present,Late,GG
5225,13,22/07/2024,10:45,20:00,9.25,Present,,NA
5226,13,23/07/2024,,,0,Absent,WeekOff,G2
5227,13,24/07/2024,08:15,17:15,9,Present,WFH,G2
5228,13,25/07/2024,09:15,18:15,9,Present,Late,GG
5229,13,26/07/2024,10:00,19:45,9.75,Present,Late,MM
5230,13,27/07/2024,08:45,18:00,9.25,Present,,G1
5231,13,28/07/2024,09:00,18:45,9.75,Present,Late,G2
5232,13,29/07/2024,09:30,19:15,9.75,Present,Late,GG
5233,13,30/07/2024,10:15,19:15,9,Present,WFH,MA
5234,13,31/07/2024,,,0,Absent,,MM
5235,13,01/08/2024,,,0,Leave,Sick Leave,NN
5236,13,02/08/2024,,,0,Absent,Sick,NA
5237,13,03/08/2024,09:30,19:00,9.5,Present,WFH,MA
5238,13,04/08/2024,10:15,19:15,9,Present,,NN
5239,13,05/08/2024,10:15,20:00,9.75,Present,WFH,GG
5240,13,06/08/2024,,,0,Leave,Sick Leave,MA
5241,13,07/08/2024,10:30,20:15,9.75,Present,,GG
5242,13,08/08/2024,09:00,18:15,9.25,Present,Late,NN
5243,13,09/08/2024,08:30,18:00,9.5,Present,WFH,MM
5244,13,10/08/2024,10:00,19:15,9.25,Present,Late,G2
5245,13,11/08/2024,09:30,18:30,9,Present,Late,GG
5246,13,12/08/2024,10:45,20:15,9.5,Present,WFH,NA
5247,13,13/08/2024,,,0,Absent,,MM
5248,13,14/08/2024,10:15,19:30,9.25,Present,WFH,MA
5249,13,15/08/2024,,,0,Absent,WeekOff,G1
5250,13,16/08/2024,,,0,Leave,Sick Leave,GG
5251,13,17/08/2024,08:15,17:30,9.25,Present,,MM
5252,13,18/08/2024,09:00,18:30,9.5,Present,WFH,NA
5253,13,19/08/2024,10:00,19:30,9.5,Present,,G1
5254,13,20/08/2024,,,0,Leave,Annual Leave,MA
5255,13,21/08/2024,08:45,17:45,9,Present,WFH,G2
5256,13,22/08/2024,09:30,19:15,9.75,Present,WFH,MM
5257,13,23/08/2024,10:45,19:45,9,Present,Late,NA
5258,13,24/08/2024,08:45,17:45,9,Present,Late,NA
5259,13,25/08/2024,,,0,Leave,Annual Leave,G2
5260,13,26/08/2024,09:45,18:45,9,Present,WFH,MM
5261,13,27/08/2024,,,0,Absent,,GG
5262,13,28/08/2024,,,0,Leave,Annual Leave,G2
5263,13,29/08/2024,08:45,17:45,9,Present,,NA
5264,13,30/08/2024,,,0,Absent,,MM
5265,13,31/08/2024,09:45,19:00,9.25,Present,Late,GG
5266,13,01/09/2024,10:00,19:30,9.5,Present,Late,G2
5267,13,02/09/2024,09:15,18:45,9.5,Present,Late,G1
5268,13,03/09/2024,09:00,13:00,4,Half Day,Late,MA
5269,13,04/09/2024,09:00,13:00,4,Half Day,Late,GG
5270,13,05/09/2024,,,0,Absent,,MA
5271,13,06/09/2024,09:45,19:15,9.5,Present,WFH,GG
5272,13,07/09/2024,10:30,19:30,9,Present,,NN
5273,13,08/09/2024,09:30,19:15,9.75,Present,,G1
5274,13,09/09/2024,09:45,18:45,9,Present,,GG
5275,13,10/09/2024,09:15,18:45,9.5,Present,Late,GG
5276,13,11/09/2024,09:00,18:00,9,Present,,NA
5277,13,12/09/2024,,,0,Absent,,G2
5278,13,13/09/2024,,,0,Absent,WeekOff,GG
5279,13,14/09/2024,09:00,18:30,9.5,Present,WFH,MM
5280,13,15/09/2024,09:45,19:15,9.5,Present,WFH,G2
5281,13,16/09/2024,09:45,19:15,9.5,Present,Late,NN
5282,13,17/09/2024,09:30,19:00,9.5,Present,,MA
5283,13,18/09/2024,08:45,17:45,9,Present,Late,MM
5284,13,19/09/2024,10:30,20:00,9.5,Present,Late,G1
5285,13,20/09/2024,,,0,Absent,Sick,G1
5286,13,21/09/2024,09:00,18:30,9.5,Present,,G2
5287,13,22/09/2024,09:45,19:30,9.75,Present,WFH,G2
5288,13,23/09/2024,08:45,18:30,9.75,Present,Late,MM
5289,13,24/09/2024,10:00,19:00,9,Present,Late,NN
5290,13,25/09/2024,08:15,17:45,9.5,Present,Late,GG
5291,13,26/09/2024,09:30,19:15,9.75,Present,Late,MA
5292,13,27/09/2024,10:45,20:15,9.5,Present,WFH,NA
5293,13,28/09/2024,10:15,20:00,9.75,Present,,G1
5294,13,29/09/2024,,,0,Absent,WeekOff,MM
5295,13,30/09/2024,10:45,19:45,9,Present,WFH,GG
5296,13,01/10/2024,08:45,18:15,9.5,Present,Late,MM
5297,13,02/10/2024,09:00,18:45,9.75,Present,,NA
5298,13,03/10/2024,08:15,17:30,9.25,Present,WFH,G1
5299,13,04/10/2024,,,0,Absent,,NN
5300,13,05/10/2024,10:15,19:15,9,Present,WFH,MA
5301,13,06/10/2024,09:15,18:30,9.25,Present,,NA
5302,13,07/10/2024,09:00,18:30,9.5,Present,Late,G1
5303,13,08/10/2024,,,0,Absent,WeekOff,NA
5304,13,09/10/2024,,,0,Absent,,GG
5305,13,10/10/2024,09:15,18:30,9.25,Present,,MM
5306,13,11/10/2024,08:30,18:00,9.5,Present,Late,NA
5307,13,12/10/2024,10:45,20:00,9.25,Present,WFH,G1
5308,13,13/10/2024,09:45,19:00,9.25,Present,WFH,G2
5309,13,14/10/2024,08:45,17:45,9,Present,Late,NN
5310,13,15/10/2024,08:45,18:00,9.25,Present,,MM
5311,13,16/10/2024,08:45,18:00,9.25,Present,,G2
5312,13,17/10/2024,09:15,19:00,9.75,Present,WFH,MA
5313,13,18/10/2024,10:30,20:00,9.5,Present,WFH,MA
5314,13,19/10/2024,08:15,17:45,9.5,Present,WFH,GG
5315,13,20/10/2024,,,0,Absent,WeekOff,GG
5316,13,21/10/2024,08:00,17:00,9,Present,,NA
5317,13,22/10/2024,,,0,Leave,Sick Leave,G1
5318,13,23/10/2024,,,0,Leave,Annual Leave,G2
5319,13,24/10/2024,08:15,18:00,9.75,Present,Late,NA
5320,13,25/10/2024,09:45,19:15,9.5,Present,Late,G1
5321,13,26/10/2024,,,0,Absent,Sick,NA
5322,13,27/10/2024,09:00,18:15,9.25,Present,,NA
5323,13,28/10/2024,,,0,Leave,Annual Leave,G1
5324,13,29/10/2024,08:45,17:45,9,Present,,GG
5325,13,30/10/2024,10:15,19:15,9,Present,WFH,NA
5326,13,31/10/2024,10:30,20:00,9.5,Present,WFH,G1
5327,13,01/11/2024,09:30,13:30,4,Half Day,Personal Work,NA
5328,13,02/11/2024,08:45,18:30,9.75,Present,,G2
5329,13,03/11/2024,,,0,Absent,,NA
5330,13,04/11/2024,10:15,19:30,9.25,Present,,NN
5331,13,05/11/2024,08:00,17:15,9.25,Present,,G2
5332,13,06/11/2024,,,0,Leave,Sick Leave,NA
5333,13,07/11/2024,08:45,18:15,9.5,Present,WFH,NN
5334,13,08/11/2024,10:30,19:45,9.25,Present,WFH,G2
5335,13,09/11/2024,09:30,19:15,9.75,Present,WFH,GG
5336,13,10/11/2024,,,0,Leave,Sick Leave,MM
5337,13,11/11/2024,,,0,Absent,Sick,MA
5338,13,12/11/2024,11:30,15:30,4,Half Day,Late,G2
5339,13,13/11/2024,10:45,20:00,9.25,Present,Late,NA
5340,13,14/11/2024,08:00,17:45,9.75,Present,Late,NN
5341,13,15/11/2024,09:00,18:30,9.5,Present,,NN
5342,13,16/11/2024,10:30,19:30,9,Present,,MM
5343,13,17/11/2024,,,0,Leave,Sick Leave,MA
5344,13,18/11/2024,10:00,19:15,9.25,Present,WFH,MA
5345,13,19/11/2024,09:15,18:15,9,Present,Late,NN
5346,13,20/11/2024,10:00,19:15,9.25,Present,Late,MA
5347,13,21/11/2024,10:30,19:45,9.25,Present,WFH,G2
5348,13,22/11/2024,,,0,Absent,,GG
5349,13,23/11/2024,10:00,19:00,9,Present,Late,G2
5350,13,24/11/2024,08:45,18:00,9.25,Present,Late,G2
5351,13,25/11/2024,08:30,17:30,9,Present,Late,NA
5352,13,26/11/2024,,,0,Leave,Annual Leave,MA
5353,13,27/11/2024,08:30,18:00,9.5,Present,WFH,G1
5354,13,28/11/2024,,,0,Leave,Annual Leave,MA
5355,13,29/11/2024,,,0,Leave,Sick Leave,MA
5356,13,30/11/2024,,,0,Absent,Sick,G1
5357,13,01/12/2024,08:00,17:00,9,Present,WFH,G1
5358,13,02/12/2024,10:30,20:15,9.75,Present,Late,GG
5359,13,03/12/2024,10:45,20:30,9.75,Present,,NN
5360,13,04/12/2024,08:30,18:15,9.75,Present,Late,NA
5361,13,05/12/2024,08:00,17:45,9.75,Present,WFH,G2
5362,13,06/12/2024,,,0,Leave,Sick Leave,MM
5363,13,07/12/2024,10:15,19:15,9,Present,,MA
5364,13,08/12/2024,10:00,19:00,9,Present,,NN
5365,13,09/12/2024,,,0,Absent,,MM
5366,13,10/12/2024,09:30,19:15,9.75,Present,Late,MA
5367,13,11/12/2024,08:30,17:30,9,Present,,NN
5368,13,12/12/2024,08:00,17:30,9.5,Present,WFH,G2
5369,13,13/12/2024,,,0,Leave,Annual Leave,NA
5370,13,14/12/2024,09:00,18:15,9.25,Present,Late,G1
5371,13,15/12/2024,10:45,20:30,9.75,Present,WFH,NN
5372,13,16/12/2024,08:00,17:30,9.5,Present,WFH,NN
5373,13,17/12/2024,,,0,Leave,Annual Leave,NN
5374,13,18/12/2024,,,0,Absent,,MA
5375,13,19/12/2024,08:15,18:00,9.75,Present,,G2
5376,13,20/12/2024,11:30,15:30,4,Half Day,Late,NA
5377,13,21/12/2024,10:45,20:30,9.75,Present,Late,G1
5378,13,22/12/2024,09:30,13:30,4,Half Day,Late,G1
5379,13,23/12/2024,08:15,17:45,9.5,Present,Late,NA
5380,13,24/12/2024,,,0,Absent,Sick,NN
